sentence1,sentence2,label
商标名称：雪花啤酒，拼音：xue3-hua1-pi2-jiu3，笔画：14524444511-1223235-25132511312-4411253511,商标名称：鳄鱼，拼音：e4-yu2，笔画：35251211251251100-35251211,2
商标名称：阿斯顿·马丁，拼音：a1-si1-dun4-·-ma3-ding1，笔画：5212512-122111343312-1525132534-[UNK]-[UNK]-12,商标名称：科勒，拼音：ke1-lei1，笔画：312344412-12212511253,2
商标名称：惠普，拼音：hui4-pu3，笔画：125112144544-431224312511,商标名称：山推股份，拼音：shan1-tui1-gu3-fen4，笔画：252-12132411121-35113554-323453,2
商标名称：魅可，拼音：mei4-ke3，笔画：32511355411234-12512,商标名称：大悦城，拼音：da4-yue4-cheng2，笔画：134-4424325135-121135534,2
商标名称：坚果，拼音：jian1-guo3，笔画：2254121-25111234,商标名称：海飞丝，拼音：hai3-fei1-si1，笔画：4413155414-534-55551,2
商标名称：中公教育，拼音：zhong1-gong1-jiao4-yu4，笔画：2512-3454-12135213134-41542511,商标名称：蜜丝佛陀，拼音：mi4-si1-fo2-tuo2，笔画：44545434251214-55551-3251532-5244535,2
商标名称：快手，拼音：kuai4-shou3，笔画：4425134-3112,商标名称：御泥坊，拼音：yu4-ni2-fang1，笔画：332311212152-44151335-1214153,2
商标名称：亚马逊，拼音：ya4-ma3-xun4，笔画：122431-[UNK]-521234454,商标名称：太平，拼音：tai4-ping2，笔画：1344-14312,2
商标名称：加加，拼音：jia1-jia1，笔画：53251-53251,商标名称：索尼，拼音：suo3-ni2，笔画：1245554234-51335,2
商标名称：沃尔玛，拼音：wo4-er3-ma3，笔画：4413134-35234-1121551,商标名称：穗宝，拼音：sui4-bao3，笔画：31234125112144500-44511214,2
商标名称：屈臣氏，拼音：qu1-chen2-shi4，笔画：51352252-125125-[UNK],商标名称：企业微信，拼音：qi3-ye4-wei1-xin4，笔画：342121-22431-3322521353134-324111251,2
商标名称：钉钉，拼音：ding1-ding1，笔画：3111512-3111512,商标名称：紫米，拼音：zi3-mi3，笔画：212135554234-431234,2
商标名称：理想，拼音：li3-xiang3，笔画：11212511211-1234251114544,商标名称：万家乐，拼音：wan4-jia1-le4，笔画：153-4451353334-35234,2
商标名称：阿迪达斯，拼音：a1-di2-da2-si1，笔画：5212512-25121454-134454-122111343312,商标名称：永辉超市，拼音：yong3-hui1-chao1-shi4，笔画：45534-243135451512-121213453251-41252,2
商标名称：问界，拼音：wen4-jie4，笔画：425251-251213432,商标名称：戴森，拼音：dai4-sen1，笔画：12125121122134500-123412341234,2
商标名称：华海药业，拼音：hua2-hai3-yao4-ye4，笔画：323512-4413155414-122551354-22431,商标名称：曼秀雷敦，拼音：man4-xiu4-lei2-dun1，笔画：25112522154-3123453-1452444425121-412515213134,2
商标名称：蒂姆·霍顿斯，拼音：di4-mu3-·-huo4-dun4-si1，笔画：122414345252-53155414-[UNK]-1452444432411120-1525132534-122111343312,商标名称：良品铺子，拼音：liang2-pin3-pu4-zi5，笔画：4511534-251251251-311151251124-521,2
商标名称：保利物业，拼音：bao3-li4-wu4-ye4，笔画：322511234-3123422-31213533-22431,商标名称：名爵，拼音：ming2-jue2，笔画：354251-34432522151154100,2
商标名称：中铁物流，拼音：zhong1-tie3-wu4-liu2，笔画：2512-3111531134-31213533-4414154325,商标名称：扇贝，拼音：shan4-bei4，笔画：4513541541-2534,2
商标名称：豆瓣，拼音：dou4-ban4，笔画：1251431-4143113335444140000,商标名称：维达，拼音：wei2-da2，笔画：55132411121-134454,2
商标名称：妮维雅，拼音：ni1-wei2-ya3，笔画：53151335-55132411121-152332411121,商标名称：茶百道，拼音：cha2-bai3-dao4，笔画：122341234-132511-431325111454,2
商标名称：北京卫视，拼音：bei3-jing1-wei4-shi4，笔画：21135-41251234-521-45242535,商标名称：奈雪的茶，拼音：nai4-xue3-de5-cha2，笔画：13411234-14524444511-32511354-122341234,2
商标名称：哈曼卡顿，拼音：ha1-man4-ka3-dun4，笔画：251341251-25112522154-21124-1525132534,商标名称：健乐士，拼音：jian4-le4-shi4，笔画：3251111254-35234-121,2
商标名称：宝格丽，拼音：bao3-ge2-li4，笔画：44511214-1234354251-1254254,商标名称：同程艺龙，拼音：tong2-cheng2-yi4-long2，笔画：251251-312342511121-1225-13534,2
商标名称：简一，拼音：jian3-yi1，笔画：3143144252511-[UNK],商标名称：阿里巴巴，拼音：a1-li3-ba1-ba1，笔画：5212512-2511211-5215-5215,2
商标名称：中原地产，拼音：zhong1-yuan2-di4-chan3，笔画：2512-1332511234-121525-414313,商标名称：招金矿业，拼音：zhao1-jin1-kuang4-ye4，笔画：12153251-34112431-13251413-22431,2
商标名称：甘源，拼音：gan1-yuan2，笔画：12211-4411332511234,商标名称：清扬，拼音：qing1-yang2，笔画：44111212511-121533,2
商标名称：迈凯伦，拼音：mai4-kai3-lun2，笔画：153454-25251535-323435,商标名称：哈曼卡顿，拼音：ha1-man4-ka3-dun4，笔画：251341251-25112522154-21124-1525132534,2
商标名称：安慕希，拼音：an1-mu4-xi1，笔画：445531-12225111342444-3413252,商标名称：携程，拼音：xie2-cheng2，笔画：1213241112153-312342511121,2
商标名称：凯撒旅游，拼音：kai3-sa1-lv3-you2，笔画：25251535-121122125113134-4153313534-441415331521,商标名称：莫斯利安，拼音：mo4-si1-li4-an1，笔画：1222511134-122111343312-3123422-445531,2
商标名称：长城物业，拼音：chang2-cheng2-wu4-ye4，笔画：[UNK]-121135534-31213533-22431,商标名称：正泰，拼音：zheng4-tai4，笔画：12121-1113424134,2
商标名称：力士，拼音：li4-shi4，笔画：53-121,商标名称：金利来，拼音：jin1-li4-lai2，笔画：34112431-3123422-1431234,2
商标名称：优酷，拼音：you1-ku4，笔画：321354-12535113121251,商标名称：龙工，拼音：long2-gong1，笔画：13534-121,2
商标名称：小米，拼音：xiao3-mi3，笔画：234-431234,商标名称：百事可乐，拼音：bai3-shi4-ke3-le4，笔画：132511-12515112-12512-35234,2
商标名称：美旅，拼音：mei3-lv3，笔画：431121134-4153313534,商标名称：顺丰速运，拼音：shun4-feng1-su4-yun4，笔画：322132534-1112-1251234454-1154454,2
商标名称：纳爱斯，拼音：na4-ai4-si1，笔画：5512534-3443451354-122111343312,商标名称：德力西，拼音：de2-li4-xi1，笔画：332122522114544-53-125351,2
商标名称：欧舒丹，拼音：ou1-shu1-dan1，笔画：13453534-341122515452-3541,商标名称：联华超市，拼音：lian2-hua2-chao1-shi4，笔画：122111431134-323512-121213453251-41252,2
商标名称：萃华金店，拼音：cui4-hua2-jin1-dian4，笔画：12241343412-323512-34112431-41321251,商标名称：雷士照明，拼音：lei2-shi4-zhao4-ming2，笔画：1452444425121-121-2511532514444-25113511,2
商标名称：跟谁学，拼音：gen1-shui2-xue2，笔画：2512121511534-4532411121-44345521,商标名称：优酷，拼音：you1-ku4，笔画：321354-12535113121251,2
商标名称：普拉达，拼音：pu3-la1-da2，笔画：431224312511-12141431-134454,商标名称：家乐氏，拼音：jia1-le4-shi4，笔画：4451353334-35234-[UNK],2
商标名称：捷豹，拼音：jie2-bao4，笔画：12115112134-3443533354,商标名称：维达，拼音：wei2-da2，笔画：55132411121-134454,2
商标名称：哈里波，拼音：ha1-li3-bo1，笔画：251341251-2511211-44153254,商标名称：宝马，拼音：bao3-ma3，笔画：44511214-[UNK],2
商标名称：萧邦，拼音：xiao1-bang1，笔画：12251123234-111352,商标名称：东阿阿胶，拼音：dong1-e1-e1-jiao1，笔画：15234-5212512-5212512-3511413434,2
商标名称：沃尔玛，拼音：wo4-er3-ma3，笔画：4413134-35234-1121551,商标名称：百度地图，拼音：bai3-du4-di4-tu2，笔画：132511-413122154-121525-25354441,2
商标名称：天眼查，拼音：tian1-yan3-cha2，笔画：1134-25111511534-123425111,商标名称：汾酒，拼音：fen2-jiu3，笔画：4413453-4411253511,2
商标名称：老庙黄金，拼音：lao3-miao4-huang2-jin1，笔画：121335-41325121-12212512134-34112431,商标名称：迪安诊断，拼音：di2-an1-zhen3-duan4，笔画：25121454-445531-4534333-43123453312,2
商标名称：白雪，拼音：bai2-xue3，笔画：32511-14524444511,商标名称：妮维雅，拼音：ni1-wei2-ya3，笔画：53151335-55132411121-152332411121,2
商标名称：茵宝，拼音：yin1-bao3，笔画：122251341-44511214,商标名称：兰蔻，拼音：lan2-kou4，笔画：43111-12244511352154,2
商标名称：甘源，拼音：gan1-yuan2，笔画：12211-4411332511234,商标名称：古今，拼音：gu3-jin1，笔画：12251-3445,2
商标名称：柯尼塞格，拼音：ke1-ni2-sai1-ge2，笔画：123412512-51335-4451122134121-1234354251,商标名称：超能，拼音：chao1-neng2，笔画：121213453251-5425113535,2
商标名称：百世快递，拼音：bai3-shi4-kuai4-di4，笔画：132511-12215-4425134-4351523454,商标名称：沃尔玛，拼音：wo4-er3-ma3，笔画：4413134-35234-1121551,2
商标名称：书亦烧仙草，拼音：shu1-yi4-shao1-xian1-cao3，笔画：5524-413234-4334153135-32252-122251112,商标名称：民航快递，拼音：min2-hang2-kuai4-di4，笔画：[UNK]-3354144135-4425134-4351523454,2
商标名称：中国神华，拼音：zhong1-guo2-shen2-hua2，笔画：2512-25112141-452425112-323512,商标名称：后，拼音：hou4，笔画：331251,2
商标名称：喜马拉雅，拼音：xi3-ma3-la1-ya3，笔画：121251431251-[UNK]-12141431-152332411121,商标名称：新浪，拼音：xin1-lang4，笔画：4143112343312-4414511534,2
商标名称：国泰君安，拼音：guo2-tai4-jun1-an1，笔画：25112141-1113424134-5113251-445531,商标名称：茅台，拼音：mao2-tai2，笔画：12254523-54251,2
商标名称：宜家，拼音：yi2-jia1，笔画：44525111-4451353334,商标名称：房天下，拼音：fang2-tian1-xia4，笔画：45134153-1134-124,2
商标名称：苹果，拼音：ping2-guo3，笔画：12214312-25111234,商标名称：天眼查，拼音：tian1-yan3-cha2，笔画：1134-25111511534-123425111,2
商标名称：安莉芳，拼音：an1-li4-fang1，笔画：445531-1223123422-1224153,商标名称：华为，拼音：hua2-wei4，笔画：323512-4354,2
商标名称：彪马，拼音：biao1-ma3，笔画：21531535333-[UNK],商标名称：广发证券，拼音：guang3-fa1-zheng4-quan4，笔画：413-53544-4512121-43113453,2
商标名称：依云，拼音：yi1-yun2，笔画：32413534-1154,商标名称：云南白药，拼音：yun2-nan2-bai2-yao4，笔画：1154-122543112-32511-122551354,2
商标名称：妮维雅，拼音：ni1-wei2-ya3，笔画：53151335-55132411121-152332411121,商标名称：快狗打车，拼音：kuai4-gou3-da3-che1，笔画：4425134-35335251-12112-1512,2
商标名称：保时捷，拼音：bao3-shi2-jie2，笔画：322511234-2511124-12115112134,商标名称：蜜丝佛陀，拼音：mi4-si1-fo2-tuo2，笔画：44545434251214-55551-3251532-5244535,2
商标名称：岚图，拼音：lan2-tu2，笔画：2523534-25354441,商标名称：英菲尼迪，拼音：ying1-fei1-ni2-di2，笔画：12225134-12221112111-51335-25121454,2
商标名称：一加，拼音：yi1-jia1，笔画：[UNK]-53251,商标名称：北京华联，拼音：bei3-jing1-hua2-lian2，笔画：21135-41251234-323512-122111431134,2
商标名称：芬达，拼音：fen1-da2，笔画：1223453-134454,商标名称：抖音，拼音：dou3-yin1，笔画：1214412-414312511,2
商标名称：大悦城，拼音：da4-yue4-cheng2，笔画：134-4424325135-121135534,商标名称：丝芙兰，拼音：si1-fu2-lan2，笔画：55551-1221134-43111,2
商标名称：汤米·希尔费格，拼音：tang1-mi3-·-xi1-er3-fei4-ge2，笔画：441533-431234-[UNK]-3413252-35234-515322534-1234354251,商标名称：久光百货，拼音：jiu3-guang1-bai3-huo4，笔画：354-243135-132511-32352534,2
商标名称：福牌阿胶，拼音：fu2-pai2-e1-jiao1，笔画：4524125125121-321532511312-5212512-3511413434,商标名称：华能集团，拼音：hua2-neng2-ji2-tuan2，笔画：323512-5425113535-324111211234-251231,2
商标名称：膜法世家，拼音：mo2-fa3-shi4-jia1，笔画：35111222511134-44112154-12215-4451353334,商标名称：厨邦，拼音：chu2-bang1，笔画：131251431124-111352,2
商标名称：罗技，拼音：luo2-ji4，笔画：25221354-1211254,商标名称：龙湖集团，拼音：long2-hu2-ji2-tuan2，笔画：13534-441122513511-324111211234-251231,2
商标名称：曼秀雷敦，拼音：man4-xiu4-lei2-dun1，笔画：25112522154-3123453-1452444425121-412515213134,商标名称：马自达，拼音：ma3-zi4-da2，笔画：[UNK]-325111-134454,2
商标名称：百事可乐，拼音：bai3-shi4-ke3-le4，笔画：132511-12515112-12512-35234,商标名称：肯德基，拼音：ken3-de2-ji1，笔画：21212511-332122522114544-12211134121,2
商标名称：小红书，拼音：xiao3-hong2-shu1，笔画：234-551121-5524,商标名称：戴尔，拼音：dai4-er3，笔画：12125121122134500-35234,2
商标名称：今日头条，拼音：jin1-ri4-tou5-tiao2，笔画：3445-2511-44134-3541234,商标名称：吉普，拼音：ji2-pu3，笔画：121251-431224312511,2
商标名称：申通快递，拼音：shen1-tong1-kuai4-di4，笔画：25112-5425112454-4425134-4351523454,商标名称：海蓝之谜，拼音：hai3-lan2-zhi1-mi2，笔画：4413155414-1222231425221-[UNK]-45431234454,2
商标名称：科勒，拼音：ke1-lei1，笔画：312344412-12212511253,商标名称：彪马，拼音：biao1-ma3，笔画：21531535333-[UNK],2
商标名称：丁香园，拼音：ding1-xiang1-yuan2，笔画：12-312342511-2511351,商标名称：调色师，拼音：tiao2-se4-shi1，笔画：4535121251-355215-231252,2
商标名称：房天下，拼音：fang2-tian1-xia4，笔画：45134153-1134-124,商标名称：学而思网校，拼音：xue2-er2-si1-wang3-xiao4，笔画：44345521-132522-251214544-253434-1234413434,2
商标名称：江小白，拼音：jiang1-xiao3-bai2，笔画：441121-234-32511,商标名称：沙钢集团，拼音：sha1-gang1-ji2-tuan2，笔画：4412343-311152534-324111211234-251231,2
商标名称：安能物流，拼音：an1-neng2-wu4-liu2，笔画：445531-5425113535-31213533-4414154325,商标名称：嘉顿，拼音：jia1-dun4，笔画：12125143153251-1525132534,2
商标名称：李锦记，拼音：li3-jin3-ji4，笔画：1234521-3111532511252-45515,商标名称：杰宝，拼音：jie2-bao3，笔画：12344444-44511214,2
商标名称：泰禾集团，拼音：tai4-he2-ji2-tuan2，笔画：1113424134-31234-324111211234-251231,商标名称：理想，拼音：li3-xiang3，笔画：11212511211-1234251114544,2
商标名称：劳力士，拼音：lao2-li4-shi4，笔画：1224553-53-121,商标名称：莫斯利安，拼音：mo4-si1-li4-an1，笔画：1222511134-122111343312-3123422-445531,2
商标名称：稻草人，拼音：dao4-cao3-ren2，笔画：312343443321511-122251112-34,商标名称：清扬，拼音：qing1-yang2，笔画：44111212511-121533,2
商标名称：鸭鸭，拼音：ya1-ya1，笔画：2511235451-2511235451,商标名称：爱马仕，拼音：ai4-ma3-shi4，笔画：3443451354-[UNK]-32121,2
商标名称：兰芝，拼音：lan2-zhi1，笔画：43111-122454,商标名称：酷我音乐，拼音：ku4-wo3-yin1-yue4，笔画：12535113121251-3121534-414312511-35234,2
商标名称：欧莱雅，拼音：ou1-lai2-ya3，笔画：13453534-1221431234-152332411121,商标名称：佳能，拼音：jia1-neng2，笔画：32121121-5425113535,2
商标名称：淘宝，拼音：tao2-bao3，笔画：44135311252-44511214,商标名称：小红书，拼音：xiao3-hong2-shu1，笔画：234-551121-5524,2
商标名称：汰渍，拼音：tai4-zi4，笔画：4411344-44111212534,商标名称：自然堂，拼音：zi4-ran2-tang2，笔画：325111-354413444444-24345251121,2
商标名称：金士顿，拼音：jin1-shi4-dun4，笔画：34112431-121-1525132534,商标名称：中原地产，拼音：zhong1-yuan2-di4-chan3，笔画：2512-1332511234-121525-414313,2
商标名称：迪奥，拼音：di2-ao4，笔画：25121454-325431234134,商标名称：鳄鱼，拼音：e4-yu2，笔画：35251211251251100-35251211,2
商标名称：洽洽，拼音：qia4-qia4，笔画：441341251-441341251,商标名称：中信出版社，拼音：zhong1-xin4-chu1-ban3-she4，笔画：2512-324111251-52252-32153354-4524121,2
商标名称：蜜丝佛陀，拼音：mi4-si1-fo2-tuo2，笔画：44545434251214-55551-3251532-5244535,商标名称：卡骆驰，拼音：ka3-luo4-chi2，笔画：21124-551354251-551525,2
商标名称：蒙牛，拼音：meng2-niu2，笔画：1224511353334-3112,商标名称：一加，拼音：yi1-jia1，笔画：[UNK]-53251,2
商标名称：晨光文具，拼音：chen2-guang1-wen2-ju4，笔画：25111311534-243135-4134-25111134,商标名称：丁香园，拼音：ding1-xiang1-yuan2，笔画：12-312342511-2511351,2
商标名称：和睦家，拼音：he2-mu4-jia1，笔画：31234251-2511112134121-4451353334,商标名称：贝壳找房，拼音：bei4-ke2-zhao3-fang2，笔画：2534-1214535-1211534-45134153,2
商标名称：磨铁图书，拼音：mo2-tie3-tu2-shu1，笔画：4131234123413250-3111531134-25354441-5524,商标名称：嘉宝莉，拼音：jia1-bao3-li4，笔画：12125143153251-44511214-1223123422,2
商标名称：达利食品，拼音：da2-li4-shi2-pin3，笔画：134454-3123422-344511534-251251251,商标名称：爱玛，拼音：ai4-ma3，笔画：3443451354-1121551,2
商标名称：奇强，拼音：qi2-qiang2，笔画：13412512-515251251214,商标名称：斯巴鲁，拼音：si1-ba1-lu3，笔画：122111343312-5215-352512112511,2
商标名称：英菲尼迪，拼音：ying1-fei1-ni2-di2，笔画：12225134-12221112111-51335-25121454,商标名称：茶百道，拼音：cha2-bai3-dao4，笔画：122341234-132511-431325111454,2
商标名称：坚果，拼音：jian1-guo3，笔画：2254121-25111234,商标名称：明牌珠宝，拼音：ming2-pai2-zhu1-bao3，笔画：25113511-321532511312-1121311234-44511214,2
商标名称：纪梵希，拼音：ji4-fan4-xi1，笔画：551515-12341234354-3413252,商标名称：中煤能源，拼音：zhong1-mei2-neng2-yuan2，笔画：2512-4334122111234-5425113535-4411332511234,2
商标名称：奥利奥，拼音：ao4-li4-ao4，笔画：325431234134-3123422-325431234134,商标名称：香格里拉，拼音：xiang1-ge2-li3-la1，笔画：312342511-1234354251-2511211-12141431,2
商标名称：纳爱斯，拼音：na4-ai4-si1，笔画：5512534-3443451354-122111343312,商标名称：沙宣，拼音：sha1-xuan1，笔画：4412343-445125111,2
商标名称：威富集团，拼音：wei1-fu4-ji2-tuan2，笔画：131531534-445125125121-324111211234-251231,商标名称：长安，拼音：chang2-an1，笔画：[UNK]-445531,2
商标名称：飞利浦照明，拼音：fei1-li4-pu3-zhao4-ming2，笔画：534-3123422-4411251124-2511532514444-25113511,商标名称：中南建设，拼音：zhong1-nan2-jian4-she4，笔画：2512-122543112-51111254-453554,2
商标名称：贝玲妃，拼音：bei4-ling2-fei1，笔画：2534-112134454-531515,商标名称：杜嘉班纳，拼音：du4-jia1-ban1-na4，笔画：1234121-12125143153251-1121431121-5512534,2
商标名称：九阳，拼音：jiu3-yang2，笔画：35-522511,商标名称：立白，拼音：li4-bai2，笔画：41431-32511,2
商标名称：大众点评，拼音：da4-zhong4-dian3-ping2，笔画：134-343434-212514444-4514312,商标名称：问界，拼音：wen4-jie4，笔画：425251-251213432,2
商标名称：韩束，拼音：han2-shu4，笔画：122511121152-1251234,商标名称：大宇，拼音：da4-yu3，笔画：134-445112,2
商标名称：艾罗伯特，拼音：ai4-luo2-bo2-te4，笔画：12234-25221354-3232511-3121121124,商标名称：英特尔，拼音：ying1-te4-er3，笔画：12225134-3121121124-35234,2
商标名称：调色师，拼音：tiao2-se4-shi1，笔画：4535121251-355215-231252,商标名称：起亚，拼音：qi3-ya4，笔画：1212134515-122431,2
商标名称：大众，拼音：da4-zhong4，笔画：134-343434,商标名称：首钢集团，拼音：shou3-gang1-ji2-tuan2，笔画：431325111-311152534-324111211234-251231,2
商标名称：步步高，拼音：bu4-bu4-gao1，笔画：2121233-2121233-4125125251,商标名称：河钢集团，拼音：he2-gang1-ji2-tuan2，笔画：44112512-311152534-324111211234-251231,2
商标名称：1点点，拼音：1-dian3-dian3，笔画：[UNK]-212514444-212514444,商标名称：赛百味，拼音：sai4-bai3-wei4，笔画：44511221342534-132511-25111234,2
商标名称：达利园，拼音：da2-li4-yuan2，笔画：134454-3123422-2511351,商标名称：极米，拼音：ji2-mi3，笔画：1234354-431234,2
商标名称：雷诺，拼音：lei2-nuo4，笔画：1452444425121-4512213251,商标名称：学而思网校，拼音：xue2-er2-si1-wang3-xiao4，笔画：44345521-132522-251214544-253434-1234413434,2
商标名称：安居客，拼音：an1-ju1-ke4，笔画：445531-51312251-445354251,商标名称：无穷，拼音：wu2-qiong2，笔画：1135-4453453,2
商标名称：九阳，拼音：jiu3-yang2，笔画：35-522511,商标名称：达利园，拼音：da2-li4-yuan2，笔画：134454-3123422-2511351,2
商标名称：凯叔讲故事，拼音：kai3-shu1-jiang3-gu4-shi4，笔画：25251535-21123454-451132-122513134-12515112,商标名称：纪梵希，拼音：ji4-fan4-xi1，笔画：551515-12341234354-3413252,2
商标名称：山姆会员店，拼音：shan1-mu3-hui4-yuan2-dian4，笔画：252-53155414-341154-2512534-41321251,商标名称：粉笔公考，拼音：fen3-bi3-gong1-kao3，笔画：4312343453-3143143115-3454-121315,2
商标名称：创维，拼音：chuang4-wei2，笔画：345522-55132411121,商标名称：玉兰油，拼音：yu4-lan2-you2，笔画：11214-43111-44125121,2
商标名称：迈凯伦，拼音：mai4-kai3-lun2，笔画：153454-25251535-323435,商标名称：吉利，拼音：ji2-li4，笔画：121251-3123422,2
商标名称：圣培露，拼音：sheng4-pei2-lu4，笔画：54121-12141431251-145244442512121000000,商标名称：科沃斯，拼音：ke1-wo4-si1，笔画：312344412-4413134-122111343312,2
商标名称：玉兰油，拼音：yu4-lan2-you2，笔画：11214-43111-44125121,商标名称：雷克萨斯，拼音：lei2-ke4-sa4-si1，笔画：1452444425121-1225135-12252414313-122111343312,2
商标名称：零跑，拼音：ling2-pao3，笔画：1452444434454-251212135515,商标名称：追觅，拼音：zhui1-mi4，笔画：325151454-34432535,2
商标名称：安盛天平，拼音：an1-sheng4-tian1-ping2，笔画：445531-13553425221-1134-14312,商标名称：希捷，拼音：xi1-jie2，笔画：3413252-12115112134,2
商标名称：纳爱斯，拼音：na4-ai4-si1，笔画：5512534-3443451354-122111343312,商标名称：洲际酒店，拼音：zhou1-ji4-jiu3-dian4，笔画：441434242-5211234-4411253511-41321251,2
商标名称：以纯，拼音：yi3-chun2，笔画：5434-5511525,商标名称：舒洁，拼音：shu1-jie2，笔画：341122515452-441121251,2
商标名称：货拉拉，拼音：huo4-la1-la1，笔画：32352534-12141431-12141431,商标名称：始祖鸟，拼音：shi3-zu3-niao3，笔画：53154251-452425111-35451,2
商标名称：兰博基尼，拼音：lan2-bo2-ji1-ni2，笔画：43111-121251124124-12211134121-51335,商标名称：和其正，拼音：he2-qi2-zheng4，笔画：31234251-12211134-12121,2
商标名称：复星医药，拼音：fu4-xing1-yi1-yao4，笔画：312511354-251131121-1311345-122551354,商标名称：QQ音乐，拼音：QQ-yin1-yue4，笔画：[UNK]-[UNK]-414312511-35234,2
商标名称：久久丫，拼音：jiu3-jiu3-ya1，笔画：354-354-432,商标名称：迪安诊断，拼音：di2-an1-zhen3-duan4，笔画：25121454-445531-4534333-43123453312,2
商标名称：佳明，拼音：jia1-ming2，笔画：32121121-25113511,商标名称：林肯，拼音：lin2-ken3，笔画：12341234-21212511,2
商标名称：明牌珠宝，拼音：ming2-pai2-zhu1-bao3，笔画：25113511-321532511312-1121311234-44511214,商标名称：链家，拼音：lian4-jia1，笔画：311151512454-4451353334,2
商标名称：好时，拼音：hao3-shi2，笔画：531521-2511124,商标名称：绿城服务，拼音：lv4-cheng2-fu2-wu4，笔画：55151124134-121135534-35115254-35453,2
商标名称：起亚，拼音：qi3-ya4，笔画：1212134515-122431,商标名称：恒大，拼音：heng2-da4，笔画：442125111-134,2
商标名称：追觅，拼音：zhui1-mi4，笔画：325151454-34432535,商标名称：仰望，拼音：yang3-wang4，笔画：323552-41535111121,2
商标名称：起亚，拼音：qi3-ya4，笔画：1212134515-122431,商标名称：尼康，拼音：ni2-kang1，笔画：51335-41351124134,2
商标名称：宝珀，拼音：bao3-po4，笔画：44511214-112132511,商标名称：真彩，拼音：zhen1-cai3，笔画：1225111134-34431234333,2
商标名称：劳力士，拼音：lao2-li4-shi4，笔画：1224553-53-121,商标名称：卡西欧，拼音：ka3-xi1-ou1，笔画：21124-125351-13453534,2
商标名称：芭比·波朗，拼音：ba1-bi3-·-bo1-lang3，笔画：1225215-1535-[UNK]-44153254-4511543511,商标名称：沙宣，拼音：sha1-xuan1，笔画：4412343-445125111,2
商标名称：松下，拼音：song1-xia4，笔画：12343454-124,商标名称：锐步，拼音：rui4-bu4，笔画：311154325135-2121233,2
商标名称：茶百道，拼音：cha2-bai3-dao4，笔画：122341234-132511-431325111454,商标名称：顺丰速运，拼音：shun4-feng1-su4-yun4，笔画：322132534-1112-1251234454-1154454,2
商标名称：摩恩，拼音：mo2-en1，笔画：413123412343112-2513414544,商标名称：新浪，拼音：xin1-lang4，笔画：4143112343312-4414511534,2
商标名称：紫金矿业，拼音：zi3-jin1-kuang4-ye4，笔画：212135554234-34112431-13251413-22431,商标名称：科颜氏，拼音：ke1-yan2-shi4，笔画：312344412-414313333132534-[UNK],2
商标名称：三福百货，拼音：san1-fu2-bai3-huo4，笔画：111-4524125125121-132511-32352534,商标名称：锦欣生殖，拼音：jin3-xin1-sheng1-zhi2，笔画：3111532511252-33123534-31121-135412251111,2
商标名称：奥迪，拼音：ao4-di2，笔画：325431234134-25121454,商标名称：曼妮芬，拼音：man4-ni1-fen1，笔画：25112522154-53151335-1223453,2
商标名称：历德，拼音：li4-de2，笔画：1353-332122522114544,商标名称：新中源，拼音：xin1-zhong1-yuan2，笔画：4143112343312-2512-4411332511234,2
商标名称：保利物业，拼音：bao3-li4-wu4-ye4，笔画：322511234-3123422-31213533-22431,商标名称：真彩，拼音：zhen1-cai3，笔画：1225111134-34431234333,2
商标名称：得力，拼音：de2-li4，笔画：33225111124-53,商标名称：中原地产，拼音：zhong1-yuan2-di4-chan3，笔画：2512-1332511234-121525-414313,2
商标名称：鳄鱼，拼音：e4-yu2，笔画：35251211251251100-35251211,商标名称：明基，拼音：ming2-ji1，笔画：25113511-12211134121,2
商标名称：惠普，拼音：hui4-pu3，笔画：125112144544-431224312511,商标名称：欧莱雅，拼音：ou1-lai2-ya3，笔画：13453534-1221431234-152332411121,2
商标名称：江阴天江，拼音：jiang1-yin1-tian1-jiang1，笔画：441121-523511-1134-441121,商标名称：大众点评，拼音：da4-zhong4-dian3-ping2，笔画：134-343434-212514444-4514312,2
商标名称：安吉物流，拼音：an1-ji2-wu4-liu2，笔画：445531-121251-31213533-4414154325,商标名称：理想，拼音：li3-xiang3，笔画：11212511211-1234251114544,2
商标名称：华为云，拼音：hua2-wei4-yun2，笔画：323512-4354-1154,商标名称：天猫，拼音：tian1-mao1，笔画：1134-35312225121,2
商标名称：起亚，拼音：qi3-ya4，笔画：1212134515-122431,商标名称：美好，拼音：mei3-hao3，笔画：431121134-531521,2
商标名称：台铃，拼音：tai2-ling2，笔画：54251-3111534454,商标名称：阿里健康，拼音：a1-li3-jian4-kang1，笔画：5212512-2511211-3251111254-41351124134,2
商标名称：企业微信，拼音：qi3-ye4-wei1-xin4，笔画：342121-22431-3322521353134-324111251,商标名称：箭牌，拼音：jian4-pai2，笔画：314314431251122-321532511312,2
商标名称：洛阳钼业，拼音：luo4-yang2-mu4-ye4，笔画：441354251-522511-3111525111-22431,商标名称：阿斯顿·马丁，拼音：a1-si1-dun4-·-ma3-ding1，笔画：5212512-122111343312-1525132534-[UNK]-[UNK]-12,2
商标名称：塔吉特，拼音：ta3-ji2-te4，笔画：121122341251-121251-3121121124,商标名称：远洋集团，拼音：yuan3-yang2-ji2-tuan2，笔画：1135454-441431112-324111211234-251231,2
